frame,shape,before_render_us,after_render_us,delta_render_us,before_wall_us,after_wall_us
2917,icosidodecahedron_truncate5d_ambo_dual,13503,17503,4000,61431,61429
2918,icosidodecahedron_truncate5d_ambo_dual,14485,18482,3997,63444,63437
2919,icosidodecahedron_truncate5d_ambo_dual,13463,17460,3997,61438,61435
2920,icosidodecahedron_truncate5d_ambo_dual,14386,18340,3954,63385,63340
2921,icosidodecahedron_truncate5d_ambo_dual,13547,17444,3897,61622,61563
2922,icosidodecahedron_truncate5d_ambo_dual,14508,18418,3910,63422,63432
2923,icosidodecahedron_truncate5d_ambo_dual,13615,17570,3955,61568,61610
2924,icosidodecahedron_truncate5d_ambo_dual,14729,18853,4124,63575,63743
2925,icosidodecahedron_truncate5d_ambo_dual,13999,18004,4005,61727,61609
2926,icosidodecahedron_truncate5d_ambo_dual,14427,18317,3890,62889,62773
2927,icosidodecahedron_truncate5d_ambo_dual,14191,18294,4103,62225,62434
2928,icosidodecahedron_truncate5d_ambo_dual,14510,18669,4159,62786,62835
2929,icosidodecahedron_truncate5d_ambo_dual,14218,18300,4082,61879,61812
2930,icosidodecahedron_truncate5d_ambo_dual,14659,18930,4271,62957,63145
2931,icosidodecahedron_truncate5d_ambo_dual,14510,18743,4233,62312,62272
2932,icosidodecahedron_truncate5d_ambo_dual,14647,19099,4452,62596,62813
2933,icosidodecahedron_truncate5d_ambo_dual,14787,19084,4297,62601,62444
2934,icosidodecahedron_truncate5d_ambo_dual,14689,18944,4255,62363,62308
2935,icosidodecahedron_truncate5d_ambo_dual,14846,18961,4115,62617,62476
2936,icosidodecahedron_truncate5d_ambo_dual,14812,19193,4381,62433,62689
2937,icosidodecahedron_truncate5d_ambo_dual,14797,19113,4316,62441,62378
2938,icosidodecahedron_truncate5d_ambo_dual,14823,19227,4404,62486,62573
2939,icosidodecahedron_truncate5d_ambo_dual,14927,19146,4219,62564,62378
2940,icosidodecahedron_truncate5d_ambo_dual,14512,19013,4501,62041,62321
2941,icosidodecahedron_truncate5d_ambo_dual,14890,19116,4226,62836,62560
2942,icosidodecahedron_truncate5d_ambo_dual,14816,18779,3963,62387,62120
2943,icosidodecahedron_truncate5d_ambo_dual,14280,18435,4155,61981,62170
2944,icosidodecahedron_truncate5d_ambo_dual,14468,18646,4178,62632,62665
2945,icosidodecahedron_truncate5d_ambo_dual,14260,18331,4071,61971,61856
2946,icosidodecahedron_truncate5d_ambo_dual,14093,18157,4064,62294,62285
2947,icosidodecahedron_truncate5d_ambo_dual,14167,18209,4042,62534,62509
2948,icosidodecahedron_truncate5d_ambo_dual,13895,17984,4089,62189,62229
2949,icosidodecahedron_truncate5d_ambo_dual,13921,17857,3936,62487,62330
2950,icosidodecahedron_truncate5d_ambo_dual,13618,17618,4000,62165,62205
2951,icosidodecahedron_truncate5d_ambo_dual,13852,17740,3888,62694,62581
2952,icosidodecahedron_truncate5d_ambo_dual,13524,17507,3983,62122,62227
2953,icosidodecahedron_truncate5d_ambo_dual,14248,18152,3904,63166,63103
2954,icosidodecahedron_truncate5d_ambo_dual,13894,17851,3957,62107,62159
2955,icosidodecahedron_truncate5d_ambo_dual,14170,18091,3921,62736,62700
2956,snubDodecahedron_truncate5d_ambo_dual,2315,2310,-5,50606,46678
2957,snubDodecahedron_truncate5d_ambo_dual,10538,11688,1150,70744,71892
2958,snubDodecahedron_truncate5d_ambo_dual,11443,12675,1232,63365,63435
2959,snubDodecahedron_truncate5d_ambo_dual,10516,11727,1211,61534,61509
2960,snubDodecahedron_truncate5d_ambo_dual,13264,14419,1155,65210,65153
2961,snubDodecahedron_truncate5d_ambo_dual,13600,14398,798,62509,62152
2962,snubDodecahedron_truncate5d_ambo_dual,14683,15522,839,63549,63562
2963,snubDodecahedron_truncate5d_ambo_dual,13520,14291,771,61296,61225
2964,snubDodecahedron_truncate5d_ambo_dual,14463,15283,820,63404,63440
2965,snubDodecahedron_truncate5d_ambo_dual,13310,14060,750,61307,61234
2966,snubDodecahedron_truncate5d_ambo_dual,20841,21711,870,69992,70110
2967,snubDodecahedron_truncate5d_ambo_dual,22435,26438,4003,64045,67186
2968,snubDodecahedron_truncate5d_ambo_dual,24484,29188,4704,64505,65208
2969,snubDodecahedron_truncate5d_ambo_dual,23610,29090,5480,61584,62361
2970,snubDodecahedron_truncate5d_ambo_dual,26076,32852,6776,64925,66221
2971,snubDodecahedron_truncate5d_ambo_dual,24951,32345,7394,61389,62006
2972,snubDodecahedron_truncate5d_ambo_dual,38390,46181,7791,75900,76294
2973,snubDodecahedron_truncate5d_ambo_dual,33860,37638,3778,57929,53914
2974,snubDodecahedron_truncate5d_ambo_dual,34966,39014,4048,63566,63832
2975,snubDodecahedron_truncate5d_ambo_dual,33911,37990,4079,61402,61423
2976,snubDodecahedron_truncate5d_ambo_dual,35091,39529,4438,63639,63997
2977,snubDodecahedron_truncate5d_ambo_dual,34335,38652,4317,61406,61299
2978,snubDodecahedron_truncate5d_ambo_dual,39832,44533,4701,67958,68337
2979,snubDodecahedron_truncate5d_ambo_dual,26896,33776,6880,49513,51697
2980,snubDodecahedron_truncate5d_ambo_dual,27731,33401,5670,63278,62083
2981,snubDodecahedron_truncate5d_ambo_dual,26962,31634,4672,61680,60679
2982,snubDodecahedron_truncate5d_ambo_dual,28003,32779,4776,63503,63605
2983,snubDodecahedron_truncate5d_ambo_dual,27254,32037,4783,61711,61717
2984,snubDodecahedron_truncate5d_ambo_dual,41767,46558,4791,77028,77035
2985,snubDodecahedron_truncate5d_ambo_dual,33312,38035,4723,53984,53929
2986,snubDodecahedron_truncate5d_ambo_dual,33872,38446,4574,63014,62862
2987,snubDodecahedron_truncate5d_ambo_dual,32819,37101,4282,61407,61105
2988,snubDodecahedron_truncate5d_ambo_dual,33355,37373,4018,62996,62731
2989,snubDodecahedron_truncate5d_ambo_dual,33022,36855,3833,62127,61940
2990,snubDodecahedron_truncate5d_ambo_dual,34863,38684,3821,64301,64287
2991,snubDodecahedron_truncate5d_ambo_dual,19439,25909,6470,47029,49678
2992,snubDodecahedron_truncate5d_ambo_dual,19343,25809,6466,62364,62350
2993,snubDodecahedron_truncate5d_ambo_dual,19611,26061,6450,62380,62350
2994,snubDodecahedron_truncate5d_ambo_dual,19268,25686,6418,62118,62077
2995,snubDodecahedron_truncate5d_ambo_dual,19827,26216,6389,63020,62981
2996,snubDodecahedron_truncate5d_ambo_dual,19813,26299,6486,62446,62536
2997,snubDodecahedron_truncate5d_ambo_dual,19904,26603,6699,62551,62763
2998,snubDodecahedron_truncate5d_ambo_dual,19934,26683,6749,62546,62592
2999,snubDodecahedron_truncate5d_ambo_dual,19479,26502,7023,61998,62279
3000,snubDodecahedron_truncate5d_ambo_dual,20544,26896,6352,63526,62852
3001,snubDodecahedron_truncate5d_ambo_dual,20650,27804,7154,62573,63356
3002,snubDodecahedron_truncate5d_ambo_dual,19939,26836,6897,61757,61489
3003,snubDodecahedron_truncate5d_ambo_dual,20239,26999,6760,62750,62628
3004,snubDodecahedron_truncate5d_ambo_dual,20857,27523,6666,63079,62983
3005,snubDodecahedron_truncate5d_ambo_dual,20312,27476,7164,61915,62412
3006,snubDodecahedron_truncate5d_ambo_dual,20049,27238,7189,62199,62220
3007,snubDodecahedron_truncate5d_ambo_dual,21144,28149,7005,63562,63371
3008,snubDodecahedron_truncate5d_ambo_dual,21101,28142,7041,62418,62453
3009,snubDodecahedron_truncate5d_ambo_dual,20333,27714,7381,61412,61743
3010,snubDodecahedron_truncate5d_ambo_dual,20435,27621,7186,62562,62366
3011,snubDodecahedron_truncate5d_ambo_dual,20224,27144,6920,62310,62036
3012,snubDodecahedron_truncate5d_ambo_dual,20769,28073,7304,63006,63396
3013,snubDodecahedron_truncate5d_ambo_dual,20283,27313,7030,61975,61697
3014,snubDodecahedron_truncate5d_ambo_dual,20246,26943,6697,62425,62060
3015,snubDodecahedron_truncate5d_ambo_dual,20067,26656,6589,62277,62171
3016,snubDodecahedron_truncate5d_ambo_dual,20209,26833,6624,62600,62637
3017,snubDodecahedron_truncate5d_ambo_dual,20353,26713,6360,62603,62340
3018,snubDodecahedron_truncate5d_ambo_dual,20120,26691,6571,62216,62429
3019,snubDodecahedron_truncate5d_ambo_dual,20318,26577,6259,62663,62346
3020,snubDodecahedron_truncate5d_ambo_dual,20408,27012,6604,62552,62894
3021,snubDodecahedron_truncate5d_ambo_dual,20147,26404,6257,62200,61852
3022,snubDodecahedron_truncate5d_ambo_dual,20523,26961,6438,62830,63007
3023,snubDodecahedron_truncate5d_ambo_dual,19534,25799,6265,61475,61297
3024,snubDodecahedron_truncate5d_ambo_dual,20690,27203,6513,63617,63862
3025,snubDodecahedron_truncate5d_ambo_dual,19418,25742,6324,60962,60762
3026,snubDodecahedron_truncate5d_ambo_dual,20298,26839,6541,63342,63555
3027,snubDodecahedron_truncate5d_ambo_dual,19143,25360,6217,61305,60978
3028,snubDodecahedron_truncate5d_ambo_dual,19986,26506,6520,63306,63604
3029,snubDodecahedron_truncate5d_ambo_dual,19215,25196,5981,61688,61149
3030,snubDodecahedron_truncate5d_ambo_dual,19616,25918,6302,62861,63182
3031,snubDodecahedron_truncate5d_ambo_dual,19719,25664,5945,62565,62203
3032,snubDodecahedron_truncate5d_ambo_dual,19784,25986,6202,62525,62781
3033,snubDodecahedron_truncate5d_ambo_dual,19866,25908,6042,62548,62381
3034,octahedron_hk34_ambo_hk72,1684,1703,19,44278,38252
3035,octahedron_hk34_ambo_hk72,7858,8190,332,68644,68937
3036,octahedron_hk34_ambo_hk72,7714,8061,347,62318,62331
3037,octahedron_hk34_ambo_hk72,7865,8210,345,62612,62609
3038,octahedron_hk34_ambo_hk72,7644,7962,318,62295,62265
3039,octahedron_hk34_ambo_hk72,16662,17008,346,71474,71504
3040,octahedron_hk34_ambo_hk72,15689,15903,214,61485,61353
3041,octahedron_hk34_ambo_hk72,15663,15901,238,62089,62106
3042,octahedron_hk34_ambo_hk72,14880,15028,148,61677,61587
3043,octahedron_hk34_ambo_hk72,14494,14633,139,62076,62065
3044,octahedron_hk34_ambo_hk72,14100,14218,118,62068,62042
3045,octahedron_hk34_ambo_hk72,13476,13686,210,61838,61928
3046,octahedron_hk34_ambo_hk72,15738,15923,185,64724,64696
3047,octahedron_hk34_ambo_hk72,14324,14507,183,61037,61025
3048,octahedron_hk34_ambo_hk72,14259,14407,148,62392,62345
3049,octahedron_hk34_ambo_hk72,13149,13365,216,61343,61415
3050,octahedron_hk34_ambo_hk72,12760,12998,238,62068,62092
3051,octahedron_hk34_ambo_hk72,12174,12449,275,61874,61903
3052,octahedron_hk34_ambo_hk72,14741,14960,219,65082,65021
3053,octahedron_hk34_ambo_hk72,16034,16416,382,63736,63900
3054,octahedron_hk34_ambo_hk72,17071,17339,268,63489,63382
3055,octahedron_hk34_ambo_hk72,16239,16430,191,61635,61545
3056,octahedron_hk34_ambo_hk72,18785,18854,69,65005,64883
3057,octahedron_hk34_ambo_hk72,16224,16663,439,59600,59980
3058,octahedron_hk34_ambo_hk72,17510,17993,483,63748,63788
3059,octahedron_hk34_ambo_hk72,17426,18083,657,62377,62555
3060,octahedron_hk34_ambo_hk72,19084,19665,581,64119,64041
3061,octahedron_hk34_ambo_hk72,17206,17834,628,60565,60622
3062,octahedron_hk34_ambo_hk72,17524,18153,629,62775,62767
3063,octahedron_hk34_ambo_hk72,17170,17873,703,62108,62180
3064,octahedron_hk34_ambo_hk72,17547,18242,695,62840,62827
3065,octahedron_hk34_ambo_hk72,17186,17832,646,62155,62045
3066,octahedron_hk34_ambo_hk72,17504,18158,654,62779,62827
3067,octahedron_hk34_ambo_hk72,18122,18832,710,63085,63131
3068,octahedron_hk34_ambo_hk72,17926,18590,664,62266,62217
3069,octahedron_hk34_ambo_hk72,17529,18165,636,62064,62040
3070,octahedron_hk34_ambo_hk72,17622,18239,617,62554,62534
3071,octahedron_hk34_ambo_hk72,17947,18572,625,62787,62792
3072,octahedron_hk34_ambo_hk72,18155,18813,658,62669,62700
3073,octahedron_hk34_ambo_hk72,18123,18750,627,62091,62047
3074,octahedron_hk34_ambo_hk72,17483,18063,580,61821,61773
3075,octahedron_hk34_ambo_hk72,18984,19554,570,63962,63951
3076,octahedron_hk34_ambo_hk72,18051,18700,649,61529,61604
3077,octahedron_hk34_ambo_hk72,18564,19214,650,62974,62973
3078,octahedron_hk34_ambo_hk72,17885,18443,558,61782,61688
3079,octahedron_hk34_ambo_hk72,19419,19991,572,64055,64062
3080,octahedron_hk34_ambo_hk72,18372,19032,660,61413,61499
3081,octahedron_hk34_ambo_hk72,18806,19436,630,62902,62863
3082,octahedron_hk34_ambo_hk72,17966,18564,598,61629,61586
3083,octahedron_hk34_ambo_hk72,18754,19366,612,63247,63261
3084,octahedron_hk34_ambo_hk72,18127,18799,672,61836,61893
3085,octahedron_hk34_ambo_hk72,18192,18807,615,62520,62464
3086,octahedron_hk34_ambo_hk72,17699,18282,583,61936,61941
3087,octahedron_hk34_ambo_hk72,18443,19055,612,63206,63232
3088,octahedron_hk34_ambo_hk72,18081,18599,518,62102,61998
3089,octahedron_hk34_ambo_hk72,17880,18432,552,61968,62012
3090,octahedron_hk34_ambo_hk72,17721,18315,594,62303,62343
3091,octahedron_hk34_ambo_hk72,17745,18289,544,62490,62431
3092,octahedron_hk34_ambo_hk72,17325,17865,540,62026,62031
3093,octahedron_hk34_ambo_hk72,17518,18058,540,62693,62706
3094,octahedron_hk34_ambo_hk72,17053,17598,545,61997,62000
3095,octahedron_hk34_ambo_hk72,17477,17985,508,62884,62843
3096,octahedron_hk34_ambo_hk72,16775,17318,543,61758,61791
3097,octahedron_hk34_ambo_hk72,17442,17974,532,63126,63104
3098,octahedron_hk34_ambo_hk72,16448,17005,557,61465,61491
3099,octahedron_hk34_ambo_hk72,17389,17987,598,63390,63440
3100,octahedron_hk34_ambo_hk72,16390,17005,615,61462,61476
3101,octahedron_hk34_ambo_hk72,18025,18548,523,64096,64000
3102,octahedron_hk34_ambo_hk72,16912,17461,549,61350,61372
